url,attribute_name,product_name,entity_name,entity_type,prediction,confidence
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/8c8729d4a884395c7ce7b4d983c425bf0cbf80463530e73b3c80576dcf7e72be_2754413.jpg,in_packaging,Bev Juice Tomato Organic Glass,BiRite Foodservice Distributors,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/4958c2829aafbe9b923108284c06a664-large.JPG,nutrition_facts,"Sugarless Gum, Spearmint, 16 Pieces/Pack, 9 Packs/Box",Mondelez ,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F4fcfe16ecff8d5d5e8ce84543d693cfe69b9eff1aeaf7a589b82c3c3b481c99a_2f4e6751-74ed-48eb-ba3d-28c8a63bf3cf.jpg,prepared,Four Cheese Sacchetti,Wagner Foodservice,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/07b04d28a3f7af6fc90191ad4128d2791dc5405387986c06dc409050aff6eb61_10016362827015_0.jpg,held,Bar-B-Q Chicken In Southwestern Sauce,Rich Products,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d939822477079eef3de6fbdc9e9c4ec265b919d3013a0729653ea572da38ea1a_4169238.jpg,held,Dough Pizza Presheeted 14 Inch,Cheney Brothers,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/b729e48e2182b98294bee88feda563fa-large.jpg,in_packaging,Topping Walnut Maple Ready To Use,Sysco,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F3ac2da6d39e8a36cbb2a609edcb5cb76069e5fa6c1436225a91dc44abd04d430_90a6b936-00b6-4da4-b6c7-80500b278f40.jpg,open_case,Spread Garlic And Herb,BiRite Foodservice Distributors,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F72b10f16ca53c76c1caba2b7c1d2030e163a08078bf24ab665b0570783192236_a40cd24a-a872-44ab-a854-e8a82123ac02.jpg,held,Carrier Cup 4 Hole Pulp 8-44 Oz,BiRite Foodservice Distributors,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/503a90d63feff6cc1551571a28ff0bee.jpg,out_of_packaging,Sausage Chic Sweet Maple Breakfast Tyson,Novick Foods,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/4ac1b2ba8a6a424898d26ce871047552e15041d1bac2e4bc71ade93963a0551a_10039978029369_4.jpg,label_info_nutrition_label,Brm Og Brown Flaxseeds, Bob's Red Mill Natural Foods,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/af426e04dfacc3ebd73d1974c7f0a6bc-large.jpg,open_case,Proof & Bake Deluxe French Roll Dough,Rich Products,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/ab756bae8a4f894dd6d06156668b1cb895565d95d555c7640e6804c2804eddf4_TV0874BP.png,out_of_packaging,Small Sushi Pet Tray,Pactiv Evergreen,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/d92c5559bdce6cfa6c37103daa193e691e19c0b0d771d8d41ee1010f7a4d92ad_00463786.jpg,prepared,"Danish, Assorted 1.3 Oz Baked Tray Pack Frozen Demi",US Foods,distributor,nan,
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/e3679201debc94693f78fcaff9120fd5.png,inner_pack,CRUST PIE OREO,Sysco,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/262425605bec7c489cf5734fc79d0a1e-large.jpeg,nutrition_facts,"Heinz Chef Francisco Cream Of Potato With Bacon Soup, 8 Lb. Bag (Pack Of 4)",DiCarlo Foods,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/e0b1181e4bdfdded40482f57bf5bcccd-large.png,closed_case,"Hillshire Farm® Fully Cooked, Boneless, Bourbon Flavored Ham With Natural Juices",Tyson Foods,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F85e3d81de2b981f1ed8c1a058f442835.jpg,raw_or_uncooked,Cod - Portion Skin Off Fresh,What Chef's Want - Company 3,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/500d07921f275cee3ab617a97f5a9030-large.jpg,label_info_ingredients,"J Hungerford Smith Chocolate Cone Coating Heat And Serve, 109 Oz",Conagra Foodservice ,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/1c0f91279ecdd939f15b2f0ec02940c6ea300cb9453f7be66d33bed4c0d38211_10051000272949_10.jpg,label_info_nutrition_label,V8 Engy Pom Blue,Campbell's Foodservice,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/c79f1cbf5c8276b8f9a3975db7b66e7b2370f43f9d8ea9fb847d6702f470024b_00727875039811_ws_0_uxgva0320yhchktg.jpg,out_of_packaging,Wing Type Cork Screw,FoodPRO Corporation,distributor,nan,
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/other/61/20/de/61/61de2061a2edddc78b3f1f3e/20906a00-9135-4b57-a6cd-ac7503909cc5,ingredients_statement,Meow Mix 6.5 Ounce Irresistables Salmon,J. M. Smucker,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fafb143338a4e8597ba7293f6f994fa802bb0a0cb6476260b99d5bf8c4bc8f1a0_a09a65ee-dc71-464f-a6bb-a676a9a917ac.jpg,prepared,Monin Passion Fruit 12Pk-750Ml,DiCarlo Foods,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/0579e19a5154eb6655e36235d98f3bc7-large.jpg,ingredients_statement,Santa Cruz Organic 25.4 Fluid Ounce Sparkling Sangria Spritz 6 Count,J. M. Smucker,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/980a1f3c15696139b628a60f29a952a8474de4df60bc0e896ed6494ee85c313f_05668373.jpg,raw_or_uncooked,"Bread, Flat Round 10"" Unsliced Thaw & Serve Frozen Oven Fired Flatilla",US Foods,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/7016a590554554b522138c4c46c38cd3bb2b5489a48b27de3aac2367db2842dd_High_Res-10051500081027_L3_PIM.jpg,label_info_barcode,"Jif Natural Peanut Butter, 4.5 Lb Jar, 6 Count Case",J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/7a32c891a9c6e09953a3d6bcba406ad0-large.jpg,ingredients_statement,Milo'S Kitchen 18 Ounce Chicken Recipe With Wild Rice And Spring Vegetables Dog Treat,J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/24b06714a4866777d6ec1089d2b39915-large.jpg,nutrition_facts,Kibbles 'N Bits 15 Pound Meaty Middles Prime Rib Dog Food,J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/e71eed12c75d1e9e071bfa9d795dc2eb-large.png,prepared,"Mexican Original® 10 Cheese Jalapeno Flavored Pressed Flour Wraps, 120 Count, 18.75 Lb.",Tyson Foods,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/94d842cadfed2161b128348289b967bf8dd38a1bafeea6930e9bd844a3167a61_614_m.png,inner_pack,Alum Foil 18X500'Std Gauge,Pactiv Evergreen,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/75fd529653c50ed36e90a4b179b6c473-large.jpeg,inner_pack,Tomatoes Diced Fire Roasted 38069 ****,DiCarlo Foods,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/56cf79608d10ead4e2f520314eac074d406519937babd9a7d2a8909abc211df3_nqssukgiizsefkluhw21.jpg,held,10-Inch High-Temperature Softspoon™ Utensil,Vollrath Foodservice,manufacturer,nan,
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/images/46/73/a8/61/61a87346874ed5f1b47a24c7/694674.JPG,label_info_nutrition_label,Meatless Lifestyle Vermont White Cheddar Mac and Broccoli Bowl 11 oz Bowl 5/Pack Delivered in 1-4 Business Days,Essendant,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/42b8b6a104687c9af6cd91de221e8cb0382602663f54063d86b5e34adc301936_00013562498284_C1N1_s103_2a35eb85-7c8c-4224-a753-756ab52393a0.jpg,inner_pack,Cracker Bunny Cheddar Organic 100/.75Z%,Derstines,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/74223f4dd1a4408bc83fdb69eaa63a54aa523277b346b2b4f8a74832ed0ea043_10032100082980_0.jpg,closed_case,"Sara Lee® Pound Cake 10"" Loaf Classic 12Ct/16Oz",Sara Lee,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d112459cb2b71f3f2ecf5b60405c2a728887b701670b357f9939c96016e8b4a2_72c4b59a-e254-4b69-a504-2b2d7af9e359.jpg,open_case,Snack Pack Prosciutto Mozz &Grissini,BiRite Foodservice Distributors,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fe251d363ac7082719ed758e66bfec00d53fdb8ff0538ddef93a87c38e2f04080_2256771.jpg,inner_pack,Chicken Breast Fully Cooked Grill Marks 4Oz,Saval Foodservice,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/0e480d6eb3f5edec722070f15362a515cd3a3c7419d2f197d8ce8e83518804fe_2961925.jpg,label_info_ingredients,"Dilusso � Genoa Salami, 4 Pc",Hormel Foods,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/a201075afd75a896cbce15d00d73d89999a92924232dc3a3e8eaf0da821af45c_55fa4726-f98b-4b55-8e28-0e92cee5c354.jpg,closed_case,Bowl Waffle,BiRite Foodservice Distributors,distributor,nan,
https://image.sysco.com/image-server/product/image/8686840/web/9.jpg,out_of_packaging,Container Plastic 6 3 Compartment With Side Well Clear Green,Reinhart Foodservice,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/ced178f1fa8ff5621989ff824e73bfff-large.jpg,ingredients_statement,Smucker'S 16.5 Ounce Cider Apple Butter,J. M. Smucker,manufacturer,nan,
https://image.sysco.com/image-server/product/image/5284940/web/4.jpg,closed_case,BATTER MUFFIN CINNAMON,Sysco,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/c1acb468da63a1447847d4f7b316e236-large.jpeg,ingredients_statement,Coffee Colombian 100% Frz 62205 Ou Parve,DiCarlo Foods,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/3d92f7c385f592c827551a349f60ab98-large.jpg,in_packaging,Meow Mix 3 Ounce Irresistables Tuna-Each,J. M. Smucker,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/64774661822be9516adde011c258248ffca8ff22c0520184e816ec02d2581724_10070247290141_5.jpg,label_info_barcode,"Smithfield Cooked Ham, 4X4, Ham And Water, 5/10 Lb",Smithfield Foods,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/73b43cca69d910909d75d41c0bee2398-large.jpg,ingredients_statement,"Smucker'S Seedless Red Raspberry Jam, 18 Oz Glass Jar, 12 Count Case",J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/ac4d8e7e3e49c41de332c38900d0b1cc-large.jpg,closed_case,Sauce Tzatziki Grecian Dip,Hillcrest Foodservice,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/4b56eb3760968e24758f53deedd17d8d95490a503ed06dd0f99afd84cb1e7de2_8a3b7256-3729-4322-ac1d-eeb9451aafb6.jpg,closed_case,T&E Apple Honey Consistn,Driscoll Foods,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/009c75245b2064d4feb8073c4ad6daa845889d43aa4676a4f62508e1cc82a7a0_10070462004806_2.jpg,in_packaging,13.2Z Spk 25Ct Val Exchg Box 6,Mondelez ,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/76eb7512e2748b2d54e630fb9ff0b214f9f37df13497aaa03418056eb336b6b0_2365223.jpg,label_info_nutrition_label,Santa Cruz Organic 32 Fluid Ounce Organic Cranberry Nectar,J. M. Smucker,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/e8f74b651755424729c41eadfca344475748f6b66a236e8275c0de0378773a06_10029000016719_3.jpg,raw_or_uncooked,12/15Z Pl Ltsalt Mxd Nuts,Hormel Foods,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/a110bc8c0fce8414314cd2279ad735bfd948b3de2b8bdd1be7e5c9c77673ac6a_2724075.jpg,label_info_barcode,Boost Max Womens Vanilla 3(4X11Floz,Nestle,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F9b7fa1479c40c6271e0417341bf1e1760f20505caf39bb8344b420744b777169_1572605.jpg,label_info_nutrition_label,Beans Chick Peas Import,Saval Foodservice,distributor,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/bbebb6bb4fce765ce561006044df717042f56e4dc562783755f915af2646e5c7_RWA-Spatchcock-sm-750x560.jpg,in_packaging,Spatchcock Chicken,Bell & Evans,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fbff822bae41cdcb8c45bea68738f784ba85f295a07cdf745e3344a1537b7abc5_c9a00c89-1c50-43b5-98e1-cbc8a467c852.jpg,raw_or_uncooked,Cup Styrofoam Tall 14 Oz,BiRite Foodservice Distributors,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/7bc080b8a6943024ccbadb5e5d0bb9b3984d4d9e12731f17fae56351675c4c17_10041000002905_5.jpg,label_info_nutrition_label,"Tea Bag, Hot Black Decaffeinated Envelope Brisk",Lipton Teas and Infusions,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F60e3cd08e7d6c150d0491e32faf078b2706432f48aebe589fc3137286f7c70a9_a197ced0-68c8-43a3-8cb4-14d30ec5643c.jpg,closed_case,Pie Coconut Cream,Wagner Foodservice,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/cf55949057aa2d90e6f8b22df9fa1c52-large.jpg,ingredients_statement,"Nature'S Recipe 12 Pound Grain Free Salmon, Sweet Potato & Pumpkin Recipe Ddf",J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/46f33a398ffd672e87f24c471f14950b-large.jpg,ingredients_statement,Sahale 1.25 Ounce Asian Sesame Edamame Bean Snack Mix 18 Count,J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/eaef290935479dccff3b29ded7d13d82-large.jpeg,raw_or_uncooked,Handy Pub Style Crab Cake Cs,Fortune Fish Co - Bensenville,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/64ea8601c29c1eea0fb1abfc92597f17-large.jpg,ingredients_statement,Milo'S Kitchen 3 Ounce Chicken Recipe With Wild Rice And Spring Vegetables Dog Treat,J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/32a7612296acfc24f03ad3583487f8a6-large.jpeg,nutrition_facts,"NESCAFE Frothy Coffee Beverage, French Vanilla Flavor, 6x2lb",Nestle,manufacturer,nan,
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/8a8ba3996fbf13053ce8a0fb6a0f5690_1.png,out_of_packaging,PLATE COUPE CLOUD 10.5,Sysco,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/bb05b1f81103da4ae83f4eeafcf5fd5a-large.png,label_info_barcode,Milk Condensed Sweetened 517806,DiCarlo Foods,distributor,nan,
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/other/a8/87/4e/63/634e87a82e6f22d35d7d5fc9/00044000007492_nanutritionlabel-5,nutrition_facts,Oreo Cookies-Convenience Pack Chocolate 5.2Oz,Mondelez ,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F20a0d051aace4364a799a4c37634209f3d9977b6669bcbe0e2c50f84b60c7e20_2925777.jpg,in_packaging,Base Mushroom No Added Msg Gluten Free 7 Day Lead,Saval Foodservice,distributor,nan,
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/ed339061ac95aa90e2cb48a6e0441c4d_4.png,label_info_ingredients,SEASONING SALT FREE 17,Sysco,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/71b601fa607b30585c6eb27e20334b69-large.jpg,ingredients_statement,Pup-Peroni 5.6 Ounce With Real Sausage,J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/f19d3dc78af706aa04eb5db20667d431-large.jpg,nutrition_facts,Rw Knudsen 32 Fluid Ounce Pet Recharge Lemon Sports Drink,J. M. Smucker,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/593041f7167da5f50f5a3f893da8b375.webp,raw_or_uncooked,"Miso, Marukome White 22Lbs",Mountain Pride,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/914c22fb28ac6755dab69fe50bc940b6-large.jpg,open_case,GFS Hickory Smoked Pulled Pork Bbq In Southern Style Sauce 4/4 Lb,Rich Products,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/4298a74e0717d96cae46cf21212bd04b1ec4c79c3075f38e1bea4b39cef1dabe_10070800045065_2.jpg,inner_pack,"Smithfield Boneless Honey Ham Steak, 16/8 Oz",Smithfield Foods,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/d63c096dc371c87b5d82da7ff9f49430566ae06edb2f66e01cd01133b50f1ef4_34b74cdf-45f1-4aa0-9a62-7b0302e4c770.png,held,Ind Creamers Half & Half Shelf Stable,Wagner Foodservice,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/31c210a04e5a39f0d7c3a5544c2417f9d5fc0eb10706c4bd9f61289fe900d403_f85c8701-66cb-4d32-9ffa-657ff0a511b1.jpg,inner_pack,Italico 10 Lb,BelGioioso Cheese,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/ed2d42c71c65f6d4493872d30888ead354ebcc655934a6f0572191839d318f0f_8a0054cd-8bca-42d0-ac0a-8c499c0394e0.jpg,closed_case,Beef Pizza Topping Sml Chunk Fc,BiRite Foodservice Distributors,distributor,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/b1761775112f8eca9ae6684e5a8e79be235f5a15d32b2e2310ab15e6f79a4a11_fjv4ekptcljqeyyrx9qk.webp,closed_case,Rib-B-Q® Boneless Pork Rib Patty With Bbq Sauce,Tyson Foods,manufacturer,nan,
https://image.sysco.com/image-server/product/image/2307189/web/5.jpg,prepared,BEEF ROAST TOP RND C\O MED DF,Sysco,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/ab1bb3f8b76c9a0db62e6b9c24c99a3f43572f329bb07ef305839c7350dbcfbb_10039978034523_6.jpg,label_info_nutrition_label,Brm Gf Ap Flour, Bob's Red Mill Natural Foods,manufacturer,nan,
https://image.sysco.com/image-server/product/image/0112415/web/11.jpg,open_case,SALT SEASONING,Sysco,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/fcab107eff6f2f3d0aae4effba2f91260ab7775f29a57fadc3ee3daa62343da9_e4ba0ddb-39fb-4e45-9b84-6d806a8ed708__12466.1717468855.jpg,label_info_barcode,Polarpro Cutlery White Teaspoon (70044),Novolex ,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/e7ff94c2edab9a5e4d9d274aa149e20062f7da15bdfffa57b28b330a1d207cf1_10077083480262_5.jpg,inner_pack,Tortellini Meat,Rosina Food Products,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fc435a9edf40a10c7f54ca25acf5966beb9c5495666818812f7a004c29c8dc528_4cb07c09-780b-4320-b3fb-13e27787d947.jpg,label_info_barcode,Bologna All Meat Sli,Wagner Foodservice,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/68e34c931e97ae8a7a736ae1a7270166ae3fdcbb8c17f302758460149289df72_750903914804_7.jpg,held,Brownie Half Sheet Cake No Nuts,Rich Products,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/c53706bf1fd7038b3a82aa7a608a450df53dc02020b71d57512c6ed6a1288827_182443b841632a7df60e09b0de68ae9b.png,open_case,Chorizo Crumble Vegan,Driscoll Foods,distributor,nan,
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/images/e5/90/d8/62/62d890e5148ec6b71020a7f5/4b14751d-22c2-4183-8b49-6cf755c8411a.jpeg,ingredients_statement,Mustard Spicy Brown Bulk 6414487140 K,DiCarlo Foods,distributor,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/c4f3a3df5ec6890a7b956bea3ade8cd86b2e0e6c49c91a777eed40a978e9fd14_10037500631639_Nutrients_400x400.jpg,label_info_nutrition_label,Legout� Minestrone Canned Soup 12 X 3 Lb,Unilever Food Solutions,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/ce476b2fbfbc9123e3f171d9f5932142-large.jpg,prepared,GELATIN 12/24 STR'BRY GFS GELATIN-STRAWBERRY,Dyma Brands,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/23d63c7e030b7e75d4c17f724180bc42-large.jpg,nutrition_facts,Pup-Peroni 25 Ounce Beef Dog Treat,J. M. Smucker,manufacturer,nan,
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/ed624ee835001f44ec1aee4d5f54b2b2_1.png,in_packaging,OLIVE BLACK SLI,Sysco,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/77e5dd173718e28f5ff310f9f9d2b24c-large.jpeg,nutrition_facts,Nestle Coffee Mate Coffee Creamer French Vanilla Liquid Concentrate Pump Bottle - 50.7 Fl. Oz.,Nestle,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fa77f32622faa1dc9c483c432553353e256cc65db6d084194241e6dc6cc5b5b9c_60041335335698_B1LM.jpg,open_case,Honey Mustard Dressing,Ken's Foods,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/03f81274bb854f2d5a731d6fab1b356719861f8f59c849fd5edf0de356de966f_cudrsbgsnoq7bracincf.jpg,held,9 ½-Inch Stainless Steel One-Piece Scalloped Tongs With Blue Kool-Touch® Handle,Vollrath Foodservice,manufacturer,nan,
https://image.sysco.com/image-server/product/image/3947963/web/10.jpg,label_info_ingredients,MILK COCONUT ORIG BARISTA,Sysco,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/9502aca927144cfe9aa495352071e537-large.jpeg,label_info_ingredients,Nestle Rich Hot Cocoa Mix Sac .71Oz,DiCarlo Foods,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/1f4ca5ad454d55505c9764b1b621cf7d84d2e805225955bfcb21f3b101619fd5_rendition.jpg,open_case,"Activeaire� Deodorizer Urinal Screens By Gp Pro (Georgia-Pacific), Pacific Meadow�, 12 Screens Per Case",Georgia-Pacific,manufacturer,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/462662133096a1b09d097d93b5a75813-large.jpg,label_info_barcode,Pup-Peroni 5.6 Ounce With Real Beef Brisket,J. M. Smucker,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F42b33614fe36ddafd81b8c110c4e36b285bfb390b07baa25da9f47cf4469e6ce_GCP-6674340753965056.jpg,open_case,Turkey Burger White Meat,Perdue Farms,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/084cfa2ad3f08c04d0be641eb6e77ac9f63b27c4486dc797f7772b4cf19b7d40_805826b0-206b-446d-ab74-5f213eed7938,open_case,"Applegate Naturals � Black Forest Ham, 2/4 Lb Avg.",Hormel Foods,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F2ac317b52a4eb0fb1aa78b918afdc67f365a5da6ff7010f7e295a9de2a0a54a8_High_Res-10051500006303_M2_PIM.jpg,inner_pack,"Smucker'S Uncrustables Peanut Butter And Raspberry Sandwich, 2.0 Oz, 4 Count, 8 Pack (Frozen)",J. M. Smucker,manufacturer,nan,
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F2aa389f55fab61c0ad8fef9abdf932384eda81129642d5764966e82bb3effcf7_d4cbbc45-4b92-44a9-b6b6-a2a495ea1fa6.jpg,raw_or_uncooked,Cup-Foam Drink 16Z,Wagner Foodservice,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/0484beab17f06e55584e43ade14b565398e477904765de81bc46591b27dad5fb_49800054202_2.jpg,prepared,Pillsbury(TM) Place & Bake(TM) Frozen Scone Dough Chocolate Chocolate Chunk 3.75,Dot Foods,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/1cc3c1fe8386c5d0d8077da50e40c2e0-large.jpeg,label_info_ingredients,"Pacific Foods Organic Coconut Unsweetened Vanilla Plant-Based Beverage, 32Oz",DiCarlo Foods,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/cf7c911674f2ec4506040c0b0e8e3b144e16cff6811f79703cfba3fdc1f8ac3b_2414632.jpg,label_info_ingredients,Chocolate Morsels Semi Sweet,Cheney Brothers,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/7dade8d1efe44f7d2528490e20e8603f9b5c98b5e6082c77c6af6e39f71449d2_49800350601_1.jpg,held,Pizza Dgh Sheeted 10,Maplevale Farms Inc,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/88ac86f91d299be5a68bcda65bb6b01a027b5d6dff3692551e24388e26fa4ddf_2774565.jpg,label_info_nutrition_label,Vinegar White Wine,Cheney Brothers,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/37fbd5f7c96e1a5c10f94c8fe4b8808788bde715e413d7c22217b3023e47e2f1_106932.jpg,closed_case,Baguette Large French Bread,Cheney Brothers,distributor,nan,
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/2f5d41e4351d2f524f5333c9cbc03fd3-large.jpeg,raw_or_uncooked,Prime Niman Flank,Fortune Fish Co - Bensenville,distributor,nan,
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/ee7c67f7645396181f1a50a6410b0585204c9fb36742add45b239c6e0bc7edcf_yye3nshqjeobowxk5lvg.jpg,held,5 ½-Inch Optio™ Flat Stainless Steel Cover,Vollrath Foodservice,manufacturer,nan,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/7178395c374562992324c277197151bc1da08efcb5b3e3bb7c7390f0f5347b57_1360548.jpg,held,Souffle Cups Plastic 3.25Oz Clear,Hillcrest Foodservice,distributor,nan,
